chunk_id,feedback_id,project_id,user_id,chunk_index,chunk_text,token_count,embedding_status,source_type,created_at
CHNK00000225,FDBK00000225,PROJ000116,USR000698,1,How do permissions work?,4,Pending,Customer Feedback,2025-06-07
CHNK00000226,FDBK00000226,PROJ000185,USR000219,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-10-23
CHNK00000227,FDBK00000227,PROJ000147,USR000468,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-25
CHNK00000228,FDBK00000228,PROJ000129,USR000787,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-11-23
CHNK00000229,FDBK00000229,PROJ000005,USR000084,1,How do permissions work?,4,Pending,Customer Feedback,2026-01-29
CHNK00000230,FDBK00000230,PROJ000213,USR000550,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-02-19
CHNK00000231,FDBK00000231,PROJ000034,USR000512,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2026-02-08
CHNK00000232,FDBK00000232,PROJ000100,USR000381,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-02-18
CHNK00000233,FDBK00000233,PROJ000014,USR000524,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-12-14
CHNK00000234,FDBK00000234,PROJ000005,USR000689,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-12-19
CHNK00000235,FDBK00000235,PROJ000051,USR000618,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-03-12
CHNK00000236,FDBK00000236,PROJ000017,USR000604,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-08-09
CHNK00000237,FDBK00000237,PROJ000249,USR000168,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-03-26
CHNK00000238,FDBK00000238,PROJ000008,USR000798,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2026-01-04
CHNK00000239,FDBK00000239,PROJ000204,USR000265,1,Add dark mode support.,4,Pending,Customer Feedback,2026-07-06
CHNK00000240,FDBK00000240,PROJ000105,USR000442,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-03-30
CHNK00000241,FDBK00000241,PROJ000248,USR000617,1,Optimize search experience.,3,Pending,Customer Feedback,2026-05-10
CHNK00000242,FDBK00000242,PROJ000036,USR000336,1,Support response is too slow.,5,Pending,Customer Feedback,2025-11-15
CHNK00000243,FDBK00000243,PROJ000095,USR000423,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-05-12
CHNK00000244,FDBK00000244,PROJ000082,USR000318,1,Where can I export analytics?,5,Pending,Customer Feedback,2026-01-09
CHNK00000245,FDBK00000245,PROJ000160,USR000246,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-08-20
CHNK00000246,FDBK00000246,PROJ000067,USR000590,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-07-07
CHNK00000247,FDBK00000247,PROJ000249,USR000131,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-06-04
CHNK00000248,FDBK00000248,PROJ000145,USR000375,1,How do permissions work?,4,Pending,Customer Feedback,2025-10-04
CHNK00000249,FDBK00000249,PROJ000057,USR000223,1,Improve application performance.,3,Pending,Customer Feedback,2025-01-24
CHNK00000250,FDBK00000250,PROJ000188,USR000295,1,How do I archive projects?,5,Pending,Customer Feedback,2025-06-04
CHNK00000251,FDBK00000251,PROJ000226,USR000077,1,Optimize search experience.,3,Pending,Customer Feedback,2024-10-16
CHNK00000252,FDBK00000252,PROJ000250,USR000261,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-09-02
CHNK00000253,FDBK00000253,PROJ000165,USR000002,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-02-02
CHNK00000254,FDBK00000254,PROJ000201,USR000430,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-03-05
CHNK00000255,FDBK00000255,PROJ000217,USR000163,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-11-18
CHNK00000256,FDBK00000256,PROJ000045,USR000543,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-11-12
CHNK00000257,FDBK00000257,PROJ000034,USR000687,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-03-09
CHNK00000258,FDBK00000258,PROJ000025,USR000516,1,Where can I export analytics?,5,Pending,Customer Feedback,2026-07-15
CHNK00000259,FDBK00000259,PROJ000232,USR000752,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-11-18
CHNK00000260,FDBK00000260,PROJ000031,USR000078,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-11-06
CHNK00000261,FDBK00000261,PROJ000225,USR000569,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-01-07
CHNK00000262,FDBK00000262,PROJ000181,USR000463,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-11-04
CHNK00000263,FDBK00000263,PROJ000047,USR000128,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-12-11
CHNK00000264,FDBK00000264,PROJ000081,USR000649,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-02-23
CHNK00000265,FDBK00000265,PROJ000120,USR000237,1,Optimize search experience.,3,Pending,Customer Feedback,2025-02-01
CHNK00000266,FDBK00000266,PROJ000166,USR000367,1,How do I archive projects?,5,Pending,Customer Feedback,2026-05-21
CHNK00000267,FDBK00000267,PROJ000220,USR000185,1,Optimize search experience.,3,Pending,Customer Feedback,2024-12-10
CHNK00000268,FDBK00000268,PROJ000082,USR000057,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-07-23
CHNK00000269,FDBK00000269,PROJ000247,USR000613,1,Improve application performance.,3,Pending,Customer Feedback,2025-11-07
CHNK00000270,FDBK00000270,PROJ000233,USR000107,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-12-08
CHNK00000271,FDBK00000271,PROJ000137,USR000146,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-03
CHNK00000272,FDBK00000272,PROJ000062,USR000519,1,Reduce loading times.,3,Pending,Customer Feedback,2025-02-05
CHNK00000273,FDBK00000273,PROJ000087,USR000082,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2026-04-11
CHNK00000274,FDBK00000274,PROJ000164,USR000276,1,Optimize search experience.,3,Pending,Customer Feedback,2025-11-07
CHNK00000275,FDBK00000275,PROJ000146,USR000713,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-12-31
CHNK00000276,FDBK00000276,PROJ000202,USR000223,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-11-21
CHNK00000277,FDBK00000277,PROJ000217,USR000360,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-12-05
CHNK00000278,FDBK00000278,PROJ000242,USR000520,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-08-31
CHNK00000279,FDBK00000279,PROJ000025,USR000180,1,Support multilingual interface.,3,Pending,Customer Feedback,2024-11-02
CHNK00000280,FDBK00000280,PROJ000171,USR000795,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-07-14
CHNK00000281,FDBK00000281,PROJ000054,USR000747,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-08-12
CHNK00000282,FDBK00000282,PROJ000062,USR000242,1,Support response is too slow.,5,Pending,Customer Feedback,2026-03-28
CHNK00000283,FDBK00000283,PROJ000022,USR000246,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-08-25
CHNK00000284,FDBK00000284,PROJ000141,USR000154,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-12-26
CHNK00000285,FDBK00000285,PROJ000040,USR000215,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-12-12
CHNK00000286,FDBK00000286,PROJ000124,USR000648,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-03-07
CHNK00000287,FDBK00000287,PROJ000242,USR000470,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-05-09
CHNK00000288,FDBK00000288,PROJ000187,USR000584,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-05-11
CHNK00000289,FDBK00000289,PROJ000106,USR000408,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-04-02
CHNK00000290,FDBK00000290,PROJ000123,USR000403,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-05-09
CHNK00000291,FDBK00000291,PROJ000224,USR000503,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-04-30
CHNK00000292,FDBK00000292,PROJ000021,USR000115,1,Improve application performance.,3,Pending,Customer Feedback,2024-08-10
CHNK00000293,FDBK00000293,PROJ000061,USR000025,1,Great collaboration features.,3,Pending,Customer Feedback,2026-02-02
CHNK00000294,FDBK00000294,PROJ000080,USR000245,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-02-04
CHNK00000295,FDBK00000295,PROJ000155,USR000629,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-11-02
CHNK00000296,FDBK00000296,PROJ000068,USR000347,1,Reduce loading times.,3,Pending,Customer Feedback,2025-02-16
CHNK00000297,FDBK00000297,PROJ000118,USR000367,1,How do permissions work?,4,Pending,Customer Feedback,2025-03-12
CHNK00000298,FDBK00000298,PROJ000101,USR000726,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-05-23
CHNK00000299,FDBK00000299,PROJ000149,USR000375,1,Add dark mode support.,4,Pending,Customer Feedback,2025-01-24
CHNK00000300,FDBK00000300,PROJ000074,USR000200,1,How do permissions work?,4,Pending,Customer Feedback,2025-06-20
CHNK00000301,FDBK00000301,PROJ000085,USR000698,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-03-30
CHNK00000302,FDBK00000302,PROJ000120,USR000748,1,Is API access available?,4,Pending,Customer Feedback,2026-02-02
CHNK00000303,FDBK00000303,PROJ000029,USR000013,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-12-13
CHNK00000304,FDBK00000304,PROJ000092,USR000495,1,How do permissions work?,4,Pending,Customer Feedback,2024-09-15
CHNK00000305,FDBK00000305,PROJ000129,USR000741,1,Application freezes frequently.,3,Pending,Customer Feedback,2026-07-16
CHNK00000306,FDBK00000306,PROJ000184,USR000283,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-02-16
CHNK00000307,FDBK00000307,PROJ000236,USR000106,1,How do permissions work?,4,Pending,Customer Feedback,2025-06-30
CHNK00000308,FDBK00000308,PROJ000118,USR000121,1,Reduce loading times.,3,Pending,Customer Feedback,2025-11-22
CHNK00000309,FDBK00000309,PROJ000216,USR000412,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-06-13
CHNK00000310,FDBK00000310,PROJ000171,USR000486,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-11-19
CHNK00000311,FDBK00000311,PROJ000030,USR000316,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-10-30
CHNK00000312,FDBK00000312,PROJ000016,USR000204,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-05-11
CHNK00000313,FDBK00000313,PROJ000059,USR000527,1,Optimize search experience.,3,Pending,Customer Feedback,2025-12-28
CHNK00000314,FDBK00000314,PROJ000164,USR000660,1,Optimize search experience.,3,Pending,Customer Feedback,2026-04-02
CHNK00000315,FDBK00000315,PROJ000237,USR000157,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-06-05
CHNK00000316,FDBK00000316,PROJ000130,USR000132,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-03-14
CHNK00000317,FDBK00000317,PROJ000218,USR000631,1,How do I archive projects?,5,Pending,Customer Feedback,2026-02-22
CHNK00000318,FDBK00000318,PROJ000138,USR000536,1,Improve application performance.,3,Pending,Customer Feedback,2024-08-24
CHNK00000319,FDBK00000319,PROJ000037,USR000670,1,Is API access available?,4,Pending,Customer Feedback,2026-02-14
CHNK00000320,FDBK00000320,PROJ000155,USR000604,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-07-20
CHNK00000321,FDBK00000321,PROJ000153,USR000278,1,Add dark mode support.,4,Pending,Customer Feedback,2025-08-22
CHNK00000322,FDBK00000322,PROJ000166,USR000725,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-05-20
CHNK00000323,FDBK00000323,PROJ000139,USR000147,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-08-25
CHNK00000324,FDBK00000324,PROJ000129,USR000276,1,Reduce loading times.,3,Pending,Customer Feedback,2025-07-27
CHNK00000325,FDBK00000325,PROJ000212,USR000512,1,How do I archive projects?,5,Pending,Customer Feedback,2026-01-21
CHNK00000326,FDBK00000326,PROJ000166,USR000310,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-02-08
CHNK00000327,FDBK00000327,PROJ000239,USR000718,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-04-04
CHNK00000328,FDBK00000328,PROJ000228,USR000758,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-09-23
CHNK00000329,FDBK00000329,PROJ000156,USR000665,1,Great collaboration features.,3,Pending,Customer Feedback,2026-03-17
CHNK00000330,FDBK00000330,PROJ000056,USR000595,1,Add dark mode support.,4,Pending,Customer Feedback,2024-11-27
CHNK00000331,FDBK00000331,PROJ000046,USR000339,1,Improve application performance.,3,Pending,Customer Feedback,2025-06-10
CHNK00000332,FDBK00000332,PROJ000128,USR000687,1,Simplify navigation menus.,3,Pending,Customer Feedback,2024-08-07
CHNK00000333,FDBK00000333,PROJ000216,USR000306,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2024-11-20
CHNK00000334,FDBK00000334,PROJ000138,USR000310,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-10-10
CHNK00000335,FDBK00000335,PROJ000006,USR000320,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-06-26
CHNK00000336,FDBK00000336,PROJ000038,USR000449,1,Great collaboration features.,3,Pending,Customer Feedback,2024-11-03
CHNK00000337,FDBK00000337,PROJ000074,USR000161,1,Great collaboration features.,3,Pending,Customer Feedback,2025-01-09
CHNK00000338,FDBK00000338,PROJ000001,USR000307,1,Add dark mode support.,4,Pending,Customer Feedback,2025-11-22
CHNK00000339,FDBK00000339,PROJ000204,USR000646,1,Great collaboration features.,3,Pending,Customer Feedback,2024-08-21
CHNK00000340,FDBK00000340,PROJ000053,USR000105,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-12-11
CHNK00000341,FDBK00000341,PROJ000237,USR000565,1,Support response is too slow.,5,Pending,Customer Feedback,2025-04-18
CHNK00000342,FDBK00000342,PROJ000175,USR000492,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-07-22
CHNK00000343,FDBK00000343,PROJ000070,USR000622,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-09-22
CHNK00000344,FDBK00000344,PROJ000009,USR000088,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-04-05
CHNK00000345,FDBK00000345,PROJ000241,USR000573,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-06-09
CHNK00000346,FDBK00000346,PROJ000038,USR000028,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-02-11
CHNK00000347,FDBK00000347,PROJ000248,USR000200,1,Add dark mode support.,4,Pending,Customer Feedback,2025-01-15
CHNK00000348,FDBK00000348,PROJ000242,USR000199,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-03-16
CHNK00000349,FDBK00000349,PROJ000062,USR000684,1,Add dark mode support.,4,Pending,Customer Feedback,2026-02-26
CHNK00000350,FDBK00000350,PROJ000020,USR000041,1,How do I archive projects?,5,Pending,Customer Feedback,2025-09-14
CHNK00000351,FDBK00000351,PROJ000135,USR000114,1,Great collaboration features.,3,Pending,Customer Feedback,2024-11-30
CHNK00000352,FDBK00000352,PROJ000204,USR000626,1,How do permissions work?,4,Pending,Customer Feedback,2024-12-23
CHNK00000353,FDBK00000353,PROJ000179,USR000164,1,Great collaboration features.,3,Pending,Customer Feedback,2025-05-19
CHNK00000354,FDBK00000354,PROJ000167,USR000277,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2025-10-30
CHNK00000355,FDBK00000355,PROJ000087,USR000217,1,Support response is too slow.,5,Pending,Customer Feedback,2026-05-07
CHNK00000356,FDBK00000356,PROJ000125,USR000310,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-12-17
CHNK00000357,FDBK00000357,PROJ000114,USR000462,1,Application freezes frequently.,3,Pending,Customer Feedback,2024-08-22
CHNK00000358,FDBK00000358,PROJ000117,USR000736,1,Great collaboration features.,3,Pending,Customer Feedback,2025-12-08
CHNK00000359,FDBK00000359,PROJ000030,USR000446,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-01-25
CHNK00000360,FDBK00000360,PROJ000056,USR000304,1,Add dark mode support.,4,Pending,Customer Feedback,2026-06-18
CHNK00000361,FDBK00000361,PROJ000024,USR000105,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-12-14
CHNK00000362,FDBK00000362,PROJ000136,USR000655,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-10-30
CHNK00000363,FDBK00000363,PROJ000197,USR000606,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-03-28
CHNK00000364,FDBK00000364,PROJ000244,USR000130,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-07-05
CHNK00000365,FDBK00000365,PROJ000100,USR000687,1,Great collaboration features.,3,Pending,Customer Feedback,2025-08-10
CHNK00000366,FDBK00000366,PROJ000178,USR000285,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-01-15
CHNK00000367,FDBK00000367,PROJ000151,USR000275,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-01-15
CHNK00000368,FDBK00000368,PROJ000019,USR000347,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-05-24
CHNK00000369,FDBK00000369,PROJ000120,USR000283,1,Optimize search experience.,3,Pending,Customer Feedback,2025-06-19
CHNK00000370,FDBK00000370,PROJ000221,USR000111,1,Is API access available?,4,Pending,Customer Feedback,2025-04-23
CHNK00000371,FDBK00000371,PROJ000090,USR000576,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-02-04
CHNK00000372,FDBK00000372,PROJ000112,USR000199,1,Support response is too slow.,5,Pending,Customer Feedback,2025-04-16
CHNK00000373,FDBK00000373,PROJ000210,USR000126,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-08-14
CHNK00000374,FDBK00000374,PROJ000173,USR000399,1,Optimize search experience.,3,Pending,Customer Feedback,2026-01-11
CHNK00000375,FDBK00000375,PROJ000080,USR000779,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-08-27
CHNK00000376,FDBK00000376,PROJ000084,USR000148,1,Support response is too slow.,5,Pending,Customer Feedback,2024-11-09
CHNK00000377,FDBK00000377,PROJ000222,USR000559,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-11-11
CHNK00000378,FDBK00000378,PROJ000250,USR000506,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-02-01
