ticket_id,project_id,assigned_user_id,ticket_title,ticket_type,priority,status,story_points,created_at
TKT000306,PROJ000116,USR000502,Ticket-306,Improvement,Critical,In Progress,12,2025-12-27
TKT000307,PROJ000104,USR000346,Ticket-307,Bug,Critical,Resolved,10,2025-05-15
TKT000308,PROJ000042,USR000189,Ticket-308,Task,Medium,Blocked,8,2025-10-16
TKT000309,PROJ000110,USR000040,Ticket-309,Story,Low,Blocked,13,2025-09-16
TKT000310,PROJ000249,USR000405,Ticket-310,Story,Medium,Blocked,1,2025-01-27
TKT000311,PROJ000153,USR000561,Ticket-311,Task,Medium,Closed,3,2025-09-29
TKT000312,PROJ000170,USR000095,Ticket-312,Bug,High,Resolved,3,2025-01-24
TKT000313,PROJ000227,USR000360,Ticket-313,Improvement,Low,Open,7,2024-08-23
TKT000314,PROJ000033,USR000716,Ticket-314,Epic,Low,In Progress,3,2026-05-09
TKT000315,PROJ000050,USR000419,Ticket-315,Task,High,Closed,2,2025-11-20
TKT000316,PROJ000034,USR000244,Ticket-316,Epic,Critical,Open,7,2025-05-16
TKT000317,PROJ000206,USR000645,Ticket-317,Story,Critical,Open,8,2026-01-07
TKT000318,PROJ000110,USR000508,Ticket-318,Story,Critical,Closed,1,2025-01-25
TKT000319,PROJ000038,USR000332,Ticket-319,Bug,Medium,Resolved,9,2026-04-06
TKT000320,PROJ000072,USR000039,Ticket-320,Story,High,Resolved,3,2025-02-02
TKT000321,PROJ000245,USR000107,Ticket-321,Bug,Critical,Closed,1,2024-10-02
TKT000322,PROJ000122,USR000496,Ticket-322,Improvement,Critical,In Progress,12,2025-04-28
TKT000323,PROJ000214,USR000174,Ticket-323,Bug,Low,Closed,3,2025-02-23
TKT000324,PROJ000149,USR000661,Ticket-324,Task,Critical,Resolved,4,2026-03-09
TKT000325,PROJ000172,USR000594,Ticket-325,Task,Low,Closed,12,2025-10-30
TKT000326,PROJ000003,USR000647,Ticket-326,Task,High,Blocked,7,2025-02-19
TKT000327,PROJ000110,USR000142,Ticket-327,Story,Critical,Closed,4,2025-11-05
TKT000328,PROJ000009,USR000780,Ticket-328,Epic,Medium,In Progress,6,2026-06-29
TKT000329,PROJ000148,USR000576,Ticket-329,Improvement,Medium,In Progress,3,2025-02-23
TKT000330,PROJ000155,USR000158,Ticket-330,Story,High,Closed,11,2026-01-21
TKT000331,PROJ000010,USR000363,Ticket-331,Epic,Medium,Open,8,2025-08-13
TKT000332,PROJ000023,USR000303,Ticket-332,Improvement,Medium,Resolved,5,2025-12-22
TKT000333,PROJ000099,USR000666,Ticket-333,Task,Medium,Open,11,2026-02-17
TKT000334,PROJ000107,USR000102,Ticket-334,Bug,High,Open,9,2025-12-21
TKT000335,PROJ000121,USR000295,Ticket-335,Task,High,Resolved,5,2024-08-15
TKT000336,PROJ000107,USR000284,Ticket-336,Improvement,High,In Progress,2,2026-05-23
TKT000337,PROJ000103,USR000508,Ticket-337,Bug,High,Resolved,9,2025-12-19
TKT000338,PROJ000242,USR000118,Ticket-338,Improvement,High,Blocked,12,2025-05-31
TKT000339,PROJ000081,USR000357,Ticket-339,Story,Low,Closed,11,2025-01-08
TKT000340,PROJ000051,USR000501,Ticket-340,Bug,Medium,In Progress,2,2025-01-06
TKT000341,PROJ000104,USR000184,Ticket-341,Story,Critical,Resolved,13,2025-09-12
TKT000342,PROJ000240,USR000261,Ticket-342,Task,Critical,Blocked,6,2025-12-05
TKT000343,PROJ000043,USR000228,Ticket-343,Improvement,Low,Open,5,2025-10-20
TKT000344,PROJ000086,USR000168,Ticket-344,Improvement,Low,Closed,11,2025-12-23
TKT000345,PROJ000212,USR000020,Ticket-345,Story,Critical,Blocked,10,2024-09-03
TKT000346,PROJ000126,USR000461,Ticket-346,Story,Low,Resolved,3,2024-11-13
TKT000347,PROJ000210,USR000115,Ticket-347,Bug,High,Blocked,6,2024-08-22
TKT000348,PROJ000165,USR000572,Ticket-348,Bug,Medium,Resolved,11,2026-03-29
TKT000349,PROJ000183,USR000550,Ticket-349,Bug,High,Closed,11,2025-02-24
TKT000350,PROJ000186,USR000308,Ticket-350,Improvement,Medium,In Progress,1,2024-09-03
TKT000351,PROJ000234,USR000480,Ticket-351,Bug,Medium,In Progress,2,2025-10-19
TKT000352,PROJ000004,USR000528,Ticket-352,Bug,Low,Resolved,8,2025-09-05
TKT000353,PROJ000217,USR000304,Ticket-353,Story,Medium,Blocked,3,2025-01-20
TKT000354,PROJ000205,USR000277,Ticket-354,Story,Low,Blocked,9,2024-09-27
TKT000355,PROJ000151,USR000420,Ticket-355,Improvement,Medium,Open,2,2025-02-16
TKT000356,PROJ000160,USR000138,Ticket-356,Task,Low,Resolved,2,2025-03-08
TKT000357,PROJ000031,USR000623,Ticket-357,Task,High,Resolved,11,2025-03-09
TKT000358,PROJ000204,USR000268,Ticket-358,Epic,Critical,Resolved,9,2026-04-09
TKT000359,PROJ000214,USR000173,Ticket-359,Bug,Critical,Open,5,2025-01-20
TKT000360,PROJ000083,USR000314,Ticket-360,Bug,Medium,In Progress,5,2024-10-07
TKT000361,PROJ000033,USR000709,Ticket-361,Improvement,Low,Open,8,2025-07-13
TKT000362,PROJ000118,USR000503,Ticket-362,Improvement,Low,Open,4,2024-08-29
TKT000363,PROJ000106,USR000515,Ticket-363,Task,Low,Resolved,2,2025-01-05
TKT000364,PROJ000176,USR000246,Ticket-364,Epic,High,Blocked,7,2026-07-14
TKT000365,PROJ000160,USR000343,Ticket-365,Improvement,Low,Blocked,9,2025-05-01
TKT000366,PROJ000017,USR000747,Ticket-366,Task,Medium,Blocked,1,2024-12-09
TKT000367,PROJ000196,USR000579,Ticket-367,Story,Critical,Open,13,2025-05-07
TKT000368,PROJ000178,USR000384,Ticket-368,Task,High,Blocked,3,2025-01-29
TKT000369,PROJ000213,USR000227,Ticket-369,Task,Critical,Closed,3,2025-08-27
TKT000370,PROJ000229,USR000560,Ticket-370,Bug,High,Closed,3,2025-11-14
TKT000371,PROJ000207,USR000247,Ticket-371,Epic,Critical,Open,12,2026-06-06
TKT000372,PROJ000218,USR000151,Ticket-372,Epic,Low,Resolved,4,2026-01-08
TKT000373,PROJ000057,USR000346,Ticket-373,Bug,Low,Resolved,4,2025-07-01
TKT000374,PROJ000217,USR000125,Ticket-374,Task,Low,Open,3,2024-11-10
TKT000375,PROJ000041,USR000624,Ticket-375,Story,Medium,Resolved,12,2026-03-20
TKT000376,PROJ000079,USR000409,Ticket-376,Story,Critical,Closed,3,2025-08-27
TKT000377,PROJ000113,USR000023,Ticket-377,Improvement,High,Resolved,12,2026-03-14
TKT000378,PROJ000097,USR000561,Ticket-378,Improvement,High,Closed,10,2026-02-19
TKT000379,PROJ000062,USR000547,Ticket-379,Task,High,In Progress,13,2025-08-16
TKT000380,PROJ000028,USR000352,Ticket-380,Story,Low,Blocked,11,2026-05-31
TKT000381,PROJ000036,USR000289,Ticket-381,Story,Low,Closed,12,2025-03-22
TKT000382,PROJ000183,USR000062,Ticket-382,Task,Low,Resolved,5,2025-01-20
TKT000383,PROJ000119,USR000509,Ticket-383,Task,Low,In Progress,10,2026-05-21
TKT000384,PROJ000207,USR000576,Ticket-384,Epic,Medium,Resolved,13,2026-02-09
TKT000385,PROJ000210,USR000082,Ticket-385,Story,High,Blocked,9,2026-07-20
TKT000386,PROJ000168,USR000611,Ticket-386,Epic,Medium,Closed,12,2026-07-05
TKT000387,PROJ000169,USR000041,Ticket-387,Story,Low,Blocked,1,2024-09-04
TKT000388,PROJ000221,USR000288,Ticket-388,Story,Medium,Open,13,2024-12-13
TKT000389,PROJ000107,USR000775,Ticket-389,Improvement,High,Open,5,2025-12-13
TKT000390,PROJ000239,USR000634,Ticket-390,Epic,Low,Resolved,8,2024-11-01
TKT000391,PROJ000011,USR000473,Ticket-391,Epic,Medium,In Progress,1,2025-07-15
TKT000392,PROJ000125,USR000158,Ticket-392,Task,Critical,Resolved,2,2025-05-06
TKT000393,PROJ000061,USR000107,Ticket-393,Bug,Critical,In Progress,3,2024-09-06
TKT000394,PROJ000075,USR000556,Ticket-394,Epic,High,Resolved,10,2026-07-04
TKT000395,PROJ000166,USR000766,Ticket-395,Story,Low,Closed,10,2026-04-05
TKT000396,PROJ000054,USR000738,Ticket-396,Task,Critical,Resolved,2,2026-05-26
TKT000397,PROJ000224,USR000229,Ticket-397,Story,Critical,Blocked,6,2026-01-11
TKT000398,PROJ000235,USR000733,Ticket-398,Story,Critical,Blocked,2,2026-01-19
TKT000399,PROJ000060,USR000432,Ticket-399,Improvement,Medium,Resolved,7,2025-08-05
TKT000400,PROJ000112,USR000120,Ticket-400,Improvement,High,Blocked,1,2025-12-20
TKT000401,PROJ000172,USR000314,Ticket-401,Improvement,Low,Closed,4,2025-05-30
TKT000402,PROJ000238,USR000193,Ticket-402,Bug,Low,In Progress,10,2025-03-22
TKT000403,PROJ000214,USR000303,Ticket-403,Epic,Critical,Resolved,7,2026-01-14
TKT000404,PROJ000223,USR000560,Ticket-404,Task,Low,Open,12,2025-11-01
TKT000405,PROJ000123,USR000102,Ticket-405,Improvement,Medium,Closed,10,2024-08-04
TKT000406,PROJ000036,USR000237,Ticket-406,Task,Low,Open,8,2026-05-20
TKT000407,PROJ000098,USR000697,Ticket-407,Task,Medium,In Progress,1,2026-01-07
TKT000408,PROJ000064,USR000461,Ticket-408,Improvement,Critical,Blocked,7,2026-02-08
TKT000409,PROJ000199,USR000260,Ticket-409,Story,High,Blocked,7,2025-07-17
TKT000410,PROJ000129,USR000279,Ticket-410,Story,Low,Blocked,5,2026-04-17
TKT000411,PROJ000052,USR000587,Ticket-411,Task,Low,In Progress,8,2025-01-07
TKT000412,PROJ000152,USR000788,Ticket-412,Epic,Medium,Resolved,8,2024-12-31
TKT000413,PROJ000106,USR000033,Ticket-413,Bug,Critical,In Progress,3,2026-04-16
TKT000414,PROJ000088,USR000179,Ticket-414,Story,Medium,Resolved,9,2025-05-17
TKT000415,PROJ000171,USR000790,Ticket-415,Bug,Critical,Closed,6,2025-11-13
TKT000416,PROJ000174,USR000387,Ticket-416,Improvement,Medium,Open,1,2026-01-22
TKT000417,PROJ000167,USR000012,Ticket-417,Improvement,Critical,Blocked,4,2026-02-15
TKT000418,PROJ000078,USR000322,Ticket-418,Epic,High,Resolved,9,2025-04-22
TKT000419,PROJ000127,USR000301,Ticket-419,Task,Critical,Closed,1,2024-12-24
TKT000420,PROJ000054,USR000445,Ticket-420,Task,Low,Resolved,1,2025-05-09
TKT000421,PROJ000204,USR000046,Ticket-421,Improvement,Critical,In Progress,8,2026-04-16
TKT000422,PROJ000067,USR000004,Ticket-422,Improvement,Critical,In Progress,5,2026-05-31
TKT000423,PROJ000166,USR000372,Ticket-423,Epic,Critical,In Progress,8,2025-05-09
TKT000424,PROJ000239,USR000209,Ticket-424,Story,Medium,Resolved,12,2025-08-31
TKT000425,PROJ000125,USR000585,Ticket-425,Task,Critical,Closed,5,2025-01-30
TKT000426,PROJ000125,USR000609,Ticket-426,Story,High,In Progress,12,2025-08-28
TKT000427,PROJ000146,USR000238,Ticket-427,Epic,Low,Resolved,1,2025-01-15
TKT000428,PROJ000053,USR000359,Ticket-428,Epic,Critical,Blocked,1,2025-08-17
TKT000429,PROJ000038,USR000367,Ticket-429,Improvement,Low,Open,2,2024-08-25
TKT000430,PROJ000122,USR000069,Ticket-430,Improvement,Medium,In Progress,11,2025-09-30
TKT000431,PROJ000112,USR000389,Ticket-431,Bug,Medium,Open,6,2024-12-29
TKT000432,PROJ000221,USR000091,Ticket-432,Improvement,High,Open,2,2025-02-11
TKT000433,PROJ000040,USR000200,Ticket-433,Task,Low,Closed,8,2024-08-24
TKT000434,PROJ000080,USR000042,Ticket-434,Story,Medium,Blocked,13,2024-10-08
TKT000435,PROJ000031,USR000060,Ticket-435,Epic,Critical,In Progress,10,2026-03-12
TKT000436,PROJ000107,USR000540,Ticket-436,Epic,High,Blocked,1,2025-08-28
TKT000437,PROJ000104,USR000712,Ticket-437,Epic,Critical,In Progress,3,2026-02-04
TKT000438,PROJ000061,USR000108,Ticket-438,Improvement,Low,Blocked,3,2025-05-25
TKT000439,PROJ000104,USR000417,Ticket-439,Improvement,Low,In Progress,8,2024-10-18
TKT000440,PROJ000113,USR000498,Ticket-440,Story,Medium,Open,9,2026-05-06
TKT000441,PROJ000180,USR000736,Ticket-441,Task,Critical,Blocked,9,2026-04-04
TKT000442,PROJ000028,USR000257,Ticket-442,Task,Low,Open,13,2025-07-16
TKT000443,PROJ000020,USR000046,Ticket-443,Epic,Low,Resolved,6,2026-01-26
TKT000444,PROJ000074,USR000791,Ticket-444,Task,Low,Closed,12,2025-12-11
TKT000445,PROJ000014,USR000258,Ticket-445,Bug,Critical,Closed,9,2024-08-15
TKT000446,PROJ000019,USR000066,Ticket-446,Improvement,Low,Resolved,4,2024-10-28
TKT000447,PROJ000150,USR000116,Ticket-447,Improvement,Low,Resolved,9,2026-06-09
TKT000448,PROJ000114,USR000527,Ticket-448,Improvement,Medium,Closed,6,2025-05-27
TKT000449,PROJ000243,USR000588,Ticket-449,Epic,Low,In Progress,7,2025-04-23
TKT000450,PROJ000014,USR000139,Ticket-450,Improvement,Medium,In Progress,2,2026-05-13
TKT000451,PROJ000098,USR000663,Ticket-451,Bug,High,Closed,9,2025-12-09
TKT000452,PROJ000222,USR000629,Ticket-452,Epic,High,In Progress,4,2024-08-29
TKT000453,PROJ000049,USR000173,Ticket-453,Story,Low,Blocked,1,2026-05-27
TKT000454,PROJ000181,USR000591,Ticket-454,Improvement,High,In Progress,3,2025-02-06
TKT000455,PROJ000070,USR000664,Ticket-455,Epic,High,Open,11,2026-06-06
TKT000456,PROJ000219,USR000693,Ticket-456,Story,High,Resolved,12,2025-05-14
TKT000457,PROJ000112,USR000369,Ticket-457,Story,Medium,Resolved,12,2025-04-04
TKT000458,PROJ000003,USR000103,Ticket-458,Improvement,Critical,Open,9,2025-03-06
TKT000459,PROJ000128,USR000775,Ticket-459,Bug,Medium,In Progress,5,2025-08-12
TKT000460,PROJ000087,USR000447,Ticket-460,Story,Critical,Resolved,7,2025-12-14
TKT000461,PROJ000189,USR000626,Ticket-461,Task,Critical,Blocked,3,2025-06-12
TKT000462,PROJ000205,USR000340,Ticket-462,Epic,Critical,In Progress,5,2025-09-04
TKT000463,PROJ000031,USR000118,Ticket-463,Task,Low,Resolved,9,2026-02-24
TKT000464,PROJ000171,USR000115,Ticket-464,Story,Critical,Open,7,2025-12-19
TKT000465,PROJ000159,USR000168,Ticket-465,Story,Medium,In Progress,5,2026-02-24
TKT000466,PROJ000164,USR000494,Ticket-466,Epic,Medium,Open,12,2025-05-05
TKT000467,PROJ000212,USR000262,Ticket-467,Improvement,Medium,Open,13,2025-02-04
TKT000468,PROJ000004,USR000294,Ticket-468,Epic,Medium,Resolved,12,2025-06-28
TKT000469,PROJ000195,USR000381,Ticket-469,Story,Low,Blocked,2,2025-01-09
TKT000470,PROJ000073,USR000112,Ticket-470,Task,Low,Resolved,2,2025-08-17
TKT000471,PROJ000159,USR000179,Ticket-471,Story,Medium,Resolved,7,2026-01-06
TKT000472,PROJ000029,USR000067,Ticket-472,Epic,Critical,Closed,8,2026-04-03
TKT000473,PROJ000077,USR000125,Ticket-473,Story,Low,In Progress,12,2025-08-05
TKT000474,PROJ000160,USR000451,Ticket-474,Epic,High,Resolved,11,2026-06-01
TKT000475,PROJ000142,USR000334,Ticket-475,Bug,High,Blocked,8,2025-09-23
TKT000476,PROJ000190,USR000494,Ticket-476,Bug,Medium,Closed,2,2026-02-06
TKT000477,PROJ000235,USR000611,Ticket-477,Epic,High,Open,10,2026-04-01
TKT000478,PROJ000030,USR000504,Ticket-478,Story,Low,Open,7,2025-04-05
TKT000479,PROJ000069,USR000347,Ticket-479,Epic,Medium,Blocked,9,2025-07-26
TKT000480,PROJ000185,USR000550,Ticket-480,Improvement,Critical,In Progress,13,2025-09-05
TKT000481,PROJ000001,USR000158,Ticket-481,Story,High,Closed,11,2025-12-18
TKT000482,PROJ000026,USR000606,Ticket-482,Task,Critical,Closed,6,2026-06-20
TKT000483,PROJ000189,USR000741,Ticket-483,Epic,High,Closed,1,2026-05-26
TKT000484,PROJ000241,USR000115,Ticket-484,Bug,High,Resolved,2,2024-07-27
TKT000485,PROJ000059,USR000657,Ticket-485,Epic,Medium,Open,1,2025-10-25
TKT000486,PROJ000211,USR000247,Ticket-486,Bug,High,Open,2,2025-04-04
TKT000487,PROJ000041,USR000574,Ticket-487,Bug,Medium,In Progress,11,2025-09-27
TKT000488,PROJ000249,USR000264,Ticket-488,Epic,High,Blocked,5,2026-04-02
TKT000489,PROJ000235,USR000643,Ticket-489,Epic,Low,In Progress,13,2025-09-07
TKT000490,PROJ000173,USR000003,Ticket-490,Story,High,Blocked,3,2026-03-17
TKT000491,PROJ000035,USR000462,Ticket-491,Improvement,High,Closed,12,2025-11-24
TKT000492,PROJ000115,USR000040,Ticket-492,Story,High,Blocked,2,2025-02-21
TKT000493,PROJ000123,USR000679,Ticket-493,Improvement,High,Closed,10,2026-04-25
TKT000494,PROJ000194,USR000462,Ticket-494,Story,High,Blocked,12,2025-01-13
TKT000495,PROJ000070,USR000537,Ticket-495,Task,High,Open,8,2025-03-07
TKT000496,PROJ000133,USR000263,Ticket-496,Story,High,Resolved,10,2025-02-25
TKT000497,PROJ000167,USR000222,Ticket-497,Improvement,Low,In Progress,10,2024-08-24
TKT000498,PROJ000218,USR000085,Ticket-498,Story,Medium,In Progress,2,2025-02-27
TKT000499,PROJ000231,USR000269,Ticket-499,Improvement,Low,Resolved,2,2025-03-28
TKT000500,PROJ000235,USR000143,Ticket-500,Story,Low,Blocked,5,2024-07-29
TKT000501,PROJ000134,USR000677,Ticket-501,Bug,Low,Open,11,2026-06-17
TKT000502,PROJ000243,USR000391,Ticket-502,Improvement,Critical,In Progress,11,2025-08-12
TKT000503,PROJ000151,USR000315,Ticket-503,Bug,Critical,Open,6,2025-08-31
TKT000504,PROJ000162,USR000196,Ticket-504,Bug,Critical,In Progress,4,2025-03-27
TKT000505,PROJ000248,USR000265,Ticket-505,Improvement,Medium,Open,8,2026-07-05
TKT000506,PROJ000216,USR000608,Ticket-506,Epic,Critical,In Progress,1,2026-07-03
TKT000507,PROJ000012,USR000498,Ticket-507,Epic,High,Blocked,6,2025-01-06
TKT000508,PROJ000072,USR000611,Ticket-508,Task,Medium,Resolved,9,2025-03-15
TKT000509,PROJ000170,USR000010,Ticket-509,Epic,Low,In Progress,12,2025-09-18
TKT000510,PROJ000158,USR000509,Ticket-510,Task,Critical,In Progress,11,2025-09-11
TKT000511,PROJ000017,USR000550,Ticket-511,Epic,Medium,Open,2,2025-09-04
TKT000512,PROJ000158,USR000522,Ticket-512,Epic,Low,Resolved,6,2025-06-12
TKT000513,PROJ000143,USR000417,Ticket-513,Improvement,Medium,Closed,8,2024-12-01
TKT000514,PROJ000112,USR000168,Ticket-514,Improvement,Critical,Resolved,10,2024-09-24
TKT000515,PROJ000235,USR000407,Ticket-515,Bug,Low,In Progress,13,2025-11-06
TKT000516,PROJ000220,USR000425,Ticket-516,Task,Low,Closed,13,2024-11-24
TKT000517,PROJ000241,USR000352,Ticket-517,Bug,Critical,Closed,4,2024-10-29
TKT000518,PROJ000151,USR000274,Ticket-518,Bug,High,Resolved,12,2025-11-01
TKT000519,PROJ000146,USR000584,Ticket-519,Task,Medium,Blocked,5,2024-10-24
TKT000520,PROJ000050,USR000128,Ticket-520,Story,Critical,In Progress,2,2025-07-07
TKT000521,PROJ000182,USR000265,Ticket-521,Improvement,High,In Progress,1,2025-09-05
TKT000522,PROJ000141,USR000007,Ticket-522,Epic,Medium,Open,13,2026-04-29
TKT000523,PROJ000065,USR000245,Ticket-523,Story,Low,Open,6,2024-09-16
TKT000524,PROJ000166,USR000464,Ticket-524,Epic,Low,In Progress,8,2024-11-23
TKT000525,PROJ000012,USR000567,Ticket-525,Bug,Medium,In Progress,8,2025-04-20
TKT000526,PROJ000211,USR000668,Ticket-526,Epic,Low,In Progress,8,2025-12-14
TKT000527,PROJ000017,USR000178,Ticket-527,Task,Critical,Blocked,10,2026-07-02
TKT000528,PROJ000209,USR000766,Ticket-528,Improvement,Low,Resolved,11,2025-12-26
TKT000529,PROJ000042,USR000632,Ticket-529,Task,Medium,Resolved,9,2024-09-06
TKT000530,PROJ000065,USR000037,Ticket-530,Bug,High,Resolved,8,2026-02-01
TKT000531,PROJ000194,USR000133,Ticket-531,Task,Critical,Closed,11,2024-12-17
TKT000532,PROJ000207,USR000412,Ticket-532,Bug,High,Blocked,5,2025-12-01
TKT000533,PROJ000170,USR000607,Ticket-533,Improvement,Low,Open,2,2025-01-31
TKT000534,PROJ000182,USR000609,Ticket-534,Bug,High,Resolved,5,2025-06-18
TKT000535,PROJ000019,USR000713,Ticket-535,Improvement,Critical,In Progress,1,2024-08-22
TKT000536,PROJ000120,USR000561,Ticket-536,Improvement,Low,Resolved,3,2025-12-09
TKT000537,PROJ000248,USR000045,Ticket-537,Task,Low,Resolved,6,2025-09-16
TKT000538,PROJ000188,USR000385,Ticket-538,Bug,Critical,Resolved,3,2026-03-29
TKT000539,PROJ000194,USR000632,Ticket-539,Improvement,Medium,Closed,12,2025-01-09
TKT000540,PROJ000018,USR000677,Ticket-540,Story,Medium,Resolved,5,2025-05-05
TKT000541,PROJ000139,USR000328,Ticket-541,Story,Low,In Progress,3,2024-11-29
TKT000542,PROJ000052,USR000123,Ticket-542,Story,Critical,Blocked,5,2026-01-17
TKT000543,PROJ000175,USR000625,Ticket-543,Task,Low,In Progress,11,2025-09-24
TKT000544,PROJ000116,USR000319,Ticket-544,Epic,Low,Resolved,4,2025-02-08
TKT000545,PROJ000009,USR000450,Ticket-545,Improvement,Medium,Resolved,13,2024-10-17
TKT000546,PROJ000116,USR000417,Ticket-546,Story,Critical,Resolved,5,2026-03-21
TKT000547,PROJ000149,USR000294,Ticket-547,Epic,Critical,Closed,2,2025-03-06
TKT000548,PROJ000100,USR000199,Ticket-548,Story,Critical,Open,10,2025-05-06
TKT000549,PROJ000231,USR000228,Ticket-549,Improvement,High,Blocked,9,2025-01-29
TKT000550,PROJ000057,USR000170,Ticket-550,Improvement,High,Resolved,3,2026-03-02
TKT000551,PROJ000202,USR000248,Ticket-551,Task,Low,Open,1,2025-02-07
TKT000552,PROJ000118,USR000548,Ticket-552,Story,Low,In Progress,1,2025-10-24
TKT000553,PROJ000106,USR000726,Ticket-553,Improvement,High,Open,1,2025-10-21
TKT000554,PROJ000111,USR000381,Ticket-554,Story,Critical,In Progress,1,2026-02-27
TKT000555,PROJ000107,USR000190,Ticket-555,Epic,High,In Progress,11,2026-06-16
TKT000556,PROJ000164,USR000774,Ticket-556,Improvement,Critical,Closed,3,2025-04-16
TKT000557,PROJ000122,USR000241,Ticket-557,Improvement,Medium,Blocked,13,2026-05-13
TKT000558,PROJ000170,USR000321,Ticket-558,Epic,Critical,In Progress,11,2025-01-15
TKT000559,PROJ000008,USR000642,Ticket-559,Improvement,High,Resolved,12,2026-02-15
TKT000560,PROJ000237,USR000179,Ticket-560,Bug,Low,Blocked,7,2025-03-15
TKT000561,PROJ000020,USR000716,Ticket-561,Task,Low,Open,8,2026-01-15
TKT000562,PROJ000121,USR000592,Ticket-562,Bug,Critical,Open,2,2025-12-11
TKT000563,PROJ000230,USR000079,Ticket-563,Epic,Low,In Progress,11,2025-03-17
TKT000564,PROJ000226,USR000706,Ticket-564,Bug,High,Resolved,9,2025-04-06
TKT000565,PROJ000006,USR000575,Ticket-565,Bug,High,Closed,7,2024-10-21
TKT000566,PROJ000204,USR000011,Ticket-566,Task,Critical,In Progress,13,2026-06-21
TKT000567,PROJ000193,USR000691,Ticket-567,Story,Low,Resolved,11,2025-10-07
TKT000568,PROJ000035,USR000568,Ticket-568,Bug,Critical,Resolved,7,2025-09-25
TKT000569,PROJ000193,USR000291,Ticket-569,Task,Critical,Resolved,3,2024-09-08
TKT000570,PROJ000093,USR000056,Ticket-570,Bug,Medium,Closed,2,2024-10-22
TKT000571,PROJ000076,USR000488,Ticket-571,Task,High,In Progress,13,2024-08-02
TKT000572,PROJ000133,USR000340,Ticket-572,Epic,Medium,Closed,1,2025-04-11
TKT000573,PROJ000046,USR000137,Ticket-573,Task,High,Blocked,5,2025-06-01
TKT000574,PROJ000114,USR000710,Ticket-574,Story,Critical,Open,6,2025-08-06
TKT000575,PROJ000005,USR000025,Ticket-575,Story,High,In Progress,11,2026-01-24
TKT000576,PROJ000083,USR000231,Ticket-576,Bug,Low,Blocked,4,2024-08-09
TKT000577,PROJ000245,USR000566,Ticket-577,Bug,High,Closed,11,2025-06-27
TKT000578,PROJ000111,USR000709,Ticket-578,Bug,Medium,Closed,6,2025-05-02
TKT000579,PROJ000115,USR000167,Ticket-579,Epic,Critical,Blocked,9,2025-04-02
TKT000580,PROJ000119,USR000784,Ticket-580,Story,High,In Progress,8,2025-04-16
TKT000581,PROJ000138,USR000274,Ticket-581,Story,Critical,Open,7,2026-07-04
TKT000582,PROJ000170,USR000145,Ticket-582,Bug,High,Open,1,2025-03-08
TKT000583,PROJ000220,USR000428,Ticket-583,Story,Medium,Closed,4,2025-11-11
TKT000584,PROJ000069,USR000606,Ticket-584,Improvement,Critical,Blocked,7,2026-03-20
TKT000585,PROJ000090,USR000272,Ticket-585,Story,Low,In Progress,6,2025-07-06
TKT000586,PROJ000153,USR000348,Ticket-586,Task,Critical,Blocked,6,2024-11-12
TKT000587,PROJ000155,USR000351,Ticket-587,Bug,High,In Progress,1,2025-07-08
TKT000588,PROJ000011,USR000447,Ticket-588,Improvement,Low,Open,11,2024-12-08
TKT000589,PROJ000071,USR000173,Ticket-589,Epic,Critical,Blocked,12,2025-12-11
TKT000590,PROJ000170,USR000020,Ticket-590,Task,Low,Blocked,10,2025-05-21
